id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId
181457,1581824835000,1581824835000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangjinyuan,540000
181442,1581824835000,1581824835000,,1,,63,青海省,青海,,5,18,0,13,0,,40,wangjinyuan,630000
181433,1581824835000,1581824835000,确诊 2 例,1,,67,澳门,澳门,,7,10,0,3,0,,23,wangjinyuan,820000
181428,1581824835000,1581824835000,确诊 1 例,1,,68,台湾,台湾,,16,18,0,2,0,,27,wangjinyuan,710000
181422,1581824835000,1581824835000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,37,70,0,33,0,,31,wangjinyuan,640000
181440,1581824835000,1581824835000,确诊 2 例,1,,62,甘肃省,甘肃,,39,90,0,49,2,,25,wangjinyuan,620000
181429,1581824835000,1581824835000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,54,56,0,1,1,,21,wangjinyuan,810000
181441,1581824835000,1581824835000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,59,71,0,11,1,,24,wangjinyuan,650000
181423,1581824835000,1581824835000,确诊 1 例,1,,22,吉林省,吉林,,60,89,0,28,1,,29,wangjinyuan,220000
181439,1581824835000,1581824835000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,63,70,0,7,0,,32,wangjinyuan,150000
181425,1581824835000,1581824835000,确诊 4 例,1,,12,天津市,天津,,82,122,0,37,3,,16,wangjinyuan,120000
181434,1581824835000,1581824835000,确诊 1 例,1,,14,山西省,山西,,82,128,0,46,0,,28,wangjinyuan,140000
181432,1581824835000,1581824835000,确诊 3 例,1,,21,辽宁省,辽宁,,84,120,0,35,1,,20,wangjinyuan,210000
181419,1581824835000,1581824835000,确诊 3 例,1,,52,贵州省,贵州,,102,144,0,41,1,,19,wangjinyuan,520000
181421,1581824835000,1581824835000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,119,162,0,39,4,,15,wangjinyuan,460000
181414,1581824835000,1581824835000,确诊 2 例,1,,53,云南省,云南,,127,169,0,42,0,,26,wangjinyuan,530000
181438,1581824835000,1581824835000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,172,236,0,64,0,,18,wangjinyuan,610000
181415,1581824835000,1581824835000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,187,328,0,140,1,待明确地区治愈16，治愈数据统一归属上海公卫临床中心，暂无具体分区,5,wangjinyuan,310000
181416,1581824835000,1581824835000,确诊 5 例,1,,45,广西壮族自治区,广西,,189,237,0,46,2,,11,wangjinyuan,450000
181436,1581824835000,1581824835000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,196,300,0,101,3,,30,wangjinyuan,130000
181435,1581824835000,1581824835000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,210,287,0,77,0,,12,wangjinyuan,350000
181411,1581824835000,1581824835000,确诊 22 例 ,1,,11,北京市,北京,,271,380,0,105,4,,4,wangjinyuan,110000
181413,1581824835000,1581824835000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,348,481,0,130,3,,9,wangjinyuan,510000
181427,1581824835000,1581824835000,确诊 9 例,1,,50,重庆市,重庆,,355,544,0,184,5,,8,wangjinyuan,500000
181430,1581824835000,1581824835000,确诊 2 例,1,,23,黑龙江省,黑龙江,,361,445,0,73,11,,22,wangjinyuan,230000
181417,1581824835000,1581824835000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,371,537,0,164,2,,10,wangjinyuan,370000
181437,1581824835000,1581824835000,确诊 5 例,1,,32,江苏省,江苏,,410,617,0,207,0,,13,wangjinyuan,320000
181431,1581824835000,1581824835000,确诊 24 例,1,,43,湖南省,湖南,,552,1004,0,449,3,,6,wangjinyuan,430000
181424,1581824835000,1581824835000,确诊 7 例,1,,36,江西省,江西,,685,925,0,239,1,,17,wangjinyuan,360000
181420,1581824835000,1581824835000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,714,962,0,242,6,,7,wangjinyuan,340000
181418,1581824835000,1581824835000,确诊 27 例,1,,33,浙江省,浙江,,730,1167,0,437,0,,3,wangjinyuan,330000
181426,1581824835000,1581824835000,确诊 5 例,1,,41,河南省,河南,,803,1231,0,415,13,参考卫健委统计口径，部分县区与地级市合并,14,wangjinyuan,410000
181412,1581824835000,1581824835000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,872,1316,0,442,2,,2,wangjinyuan,440000
181410,1581824835000,1581824835000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,49030,56249,0,5623,1596,,1,wangjinyuan,420000
