id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
856765,1583549812000,1583549812000,确诊 2 例,1,,67,澳门,澳门,,0,10,0,10,0,,23,wangbingbing,820000,
856774,1583549812000,1583549812000,,1,,63,青海省,青海,,0,18,0,18,0,,40,wangbingbing,630000,
856789,1583549812000,1583549812000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangbingbing,540000,
856746,1583549812000,1583549812000,确诊 2 例,1,,53,云南省,云南,,2,174,0,170,2,,26,wangbingbing,530000,
856755,1583549812000,1583549812000,确诊 1 例,1,,22,吉林省,吉林,,2,93,0,90,1,,29,wangbingbing,220000,
856773,1583549812000,1583549812000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,2,76,0,71,3,,24,wangbingbing,650000,
856753,1583549812000,1583549812000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,4,168,0,158,6,,15,wangbingbing,460000,
856754,1583549812000,1583549812000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,4,75,0,71,0,,31,wangbingbing,640000,
856752,1583549812000,1583549812000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,5,990,0,979,6,,7,wangbingbing,340000,
856757,1583549812000,1583549812000,确诊 4 例,1,,12,天津市,天津,,5,136,0,128,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,16,wangbingbing,120000,
856758,1583549812000,1583549812000,确诊 5 例,1,,41,河南省,河南,,7,1272,0,1243,22,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,14,wangbingbing,410000,
856766,1583549812000,1583549812000,确诊 1 例,1,,14,山西省,山西,,7,133,0,126,0,,28,wangbingbing,140000,
856768,1583549812000,1583549812000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,7,318,0,305,6,,30,wangbingbing,130000,
856771,1583549812000,1583549812000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,9,75,0,65,1,,32,wangbingbing,150000,
856767,1583549812000,1583549812000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,11,296,0,284,1,,12,wangbingbing,350000,
856756,1583549812000,1583549812000,确诊 7 例,1,,36,江西省,江西,,18,935,0,916,1,,17,wangbingbing,360000,
856764,1583549812000,1583549812000,确诊 3 例,1,,21,辽宁省,辽宁,,18,125,0,106,1,,20,wangbingbing,210000,
856770,1583549812000,1583549812000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,18,245,0,226,1,,18,wangbingbing,610000,
856751,1583549812000,1583549812000,确诊 3 例,1,,52,贵州省,贵州,,29,146,0,115,2,,19,wangbingbing,520000,
856769,1583549812000,1583549812000,确诊 5 例,1,,32,江苏省,江苏,,30,631,0,601,0,,13,wangbingbing,320000,
856772,1583549812000,1583549812000,确诊 2 例,1,,62,甘肃省,甘肃,,30,119,0,87,2,,25,wangbingbing,620000,
856748,1583549812000,1583549812000,确诊 5 例,1,,45,广西壮族自治区,广西,,31,252,0,219,2,,11,wangbingbing,450000,
856760,1583549812000,1583549812000,确诊 1 例,1,,68,台湾,台湾,,32,45,0,12,1,,27,wangbingbing,710000,
856747,1583549812000,1583549812000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,33,342,0,306,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,5,wangbingbing,310000,
856759,1583549812000,1583549812000,确诊 9 例,1,,50,重庆市,重庆,,50,576,0,520,6,,8,wangbingbing,500000,
856761,1583549812000,1583549812000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,54,107,0,51,2,,21,wangbingbing,810000,
856763,1583549812000,1583549812000,确诊 24 例,1,,43,湖南省,湖南,,55,1018,0,959,4,,6,wangbingbing,430000,
856750,1583549812000,1583549812000,确诊 27 例,1,,33,浙江省,浙江,,65,1215,0,1149,1,丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。,3,wangbingbing,330000,
856762,1583549812000,1583549812000,确诊 2 例,1,,23,黑龙江省,黑龙江,,66,481,0,402,13,,22,wangbingbing,230000,
856745,1583549812000,1583549812000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,88,539,0,448,3,,9,wangbingbing,510000,
856744,1583549812000,1583549812000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,112,1352,0,1233,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,2,wangbingbing,440000,
856743,1583549812000,1583549812000,确诊 22 例 ,1,,11,北京市,北京,,115,426,0,303,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,4,wangbingbing,110000,
856749,1583549812000,1583549812000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,127,758,0,625,6,,10,wangbingbing,370000,
856742,1583549812000,1583549812000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,21239,67666,0,43468,2959,,1,wangbingbing,420000,
