id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
673611,1583027647000,1583027647000,,1,,63,青海省,青海,,0,18,0,18,0,,40,wangjinyuan,630000,
673626,1583027647000,1583027647000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangjinyuan,540000,
673602,1583027647000,1583027647000,确诊 2 例,1,,67,澳门,澳门,,2,10,0,8,0,,23,wangjinyuan,820000,
673591,1583027647000,1583027647000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,4,73,0,69,0,,31,wangjinyuan,640000,
673609,1583027647000,1583027647000,确诊 2 例,1,,62,甘肃省,甘肃,,7,91,0,82,2,,25,wangjinyuan,620000,
673610,1583027647000,1583027647000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,11,76,0,62,3,,24,wangjinyuan,650000,
673583,1583027647000,1583027647000,确诊 2 例,1,,53,云南省,云南,,15,174,0,157,2,,26,wangjinyuan,530000,
673590,1583027647000,1583027647000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,15,168,0,148,5,,15,wangjinyuan,460000,
673592,1583027647000,1583027647000,确诊 1 例,1,,22,吉林省,吉林,,17,93,0,75,1,,29,wangjinyuan,220000,
673603,1583027647000,1583027647000,确诊 1 例,1,,14,山西省,山西,,19,133,0,114,0,,28,wangjinyuan,140000,
673601,1583027647000,1583027647000,确诊 3 例,1,,21,辽宁省,辽宁,,20,122,0,101,1,部分治愈病例尚未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,20,wangjinyuan,210000,
673594,1583027647000,1583027647000,确诊 4 例,1,,12,天津市,天津,,24,136,0,109,3,,16,wangjinyuan,120000,
673608,1583027647000,1583027647000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,24,75,0,51,0,,32,wangjinyuan,150000,
673597,1583027647000,1583027647000,确诊 1 例,1,,68,台湾,台湾,,29,39,0,9,1,,27,wangjinyuan,710000,
673605,1583027647000,1583027647000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,29,318,0,283,6,,30,wangjinyuan,130000,
673588,1583027647000,1583027647000,确诊 3 例,1,,52,贵州省,贵州,,32,146,0,112,2,,19,wangjinyuan,520000,
673607,1583027647000,1583027647000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,37,245,0,207,1,部分治愈病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,18,wangjinyuan,610000,
673584,1583027647000,1583027647000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,47,337,0,287,3,部分死亡病例省级卫健委未明确市区归属。因此上海市现存确诊≠下辖分区现存确诊之和。,5,wangjinyuan,310000,
673604,1583027647000,1583027647000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,52,296,0,243,1,部分治愈病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,12,wangjinyuan,350000,
673598,1583027647000,1583027647000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,60,95,0,33,2,,21,wangjinyuan,810000,
673595,1583027647000,1583027647000,确诊 5 例,1,,41,河南省,河南,,65,1272,0,1185,22,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,14,wangjinyuan,410000,
673585,1583027647000,1583027647000,确诊 5 例,1,,45,广西壮族自治区,广西,,71,252,0,179,2,,11,wangjinyuan,450000,
673606,1583027647000,1583027647000,确诊 5 例,1,,32,江苏省,江苏,,102,631,0,529,0,,13,wangjinyuan,320000,
673593,1583027647000,1583027647000,确诊 7 例,1,,36,江西省,江西,,103,935,0,831,1,,17,wangjinyuan,360000,
673589,1583027647000,1583027647000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,116,990,0,868,6,,7,wangjinyuan,340000,
673580,1583027647000,1583027647000,确诊 22 例 ,1,,11,北京市,北京,,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,4,wangjinyuan,110000,
673596,1583027647000,1583027647000,确诊 9 例,1,,50,重庆市,重庆,,132,576,0,438,6,,8,wangjinyuan,500000,
673599,1583027647000,1583027647000,确诊 2 例,1,,23,黑龙江省,黑龙江,,137,480,0,330,13,,22,wangjinyuan,230000,
673600,1583027647000,1583027647000,确诊 24 例,1,,43,湖南省,湖南,,161,1018,0,853,4,,6,wangjinyuan,430000,
673582,1583027647000,1583027647000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,172,538,0,363,3,,9,wangjinyuan,510000,
673587,1583027647000,1583027647000,确诊 27 例,1,,33,浙江省,浙江,,177,1205,0,1027,1,,3,wangjinyuan,330000,
673586,1583027647000,1583027647000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,319,756,0,431,6,,10,wangjinyuan,370000,
673581,1583027647000,1583027647000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,333,1349,0,1009,7,部分治愈病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,2,wangjinyuan,440000,
673579,1583027647000,1583027647000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,32959,66907,0,31187,2761,,1,wangjinyuan,420000,
