id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
784366,1583383313000,1583383313000,,1,,63,青海省,青海,,0,18,0,18,0,,40,zhangjing1,630000,
784381,1583383313000,1583383313000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,zhangjing1,540000,
784357,1583383313000,1583383313000,确诊 2 例,1,,67,澳门,澳门,,1,10,0,9,0,,23,zhangjing1,820000,
784364,1583383313000,1583383313000,确诊 2 例,1,,62,甘肃省,甘肃,,2,91,0,87,2,,25,zhangjing1,620000,
784338,1583383313000,1583383313000,确诊 2 例,1,,53,云南省,云南,,3,174,0,169,2,,26,zhangjing1,530000,
784365,1583383313000,1583383313000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,4,76,0,69,3,,24,zhangjing1,650000,
784345,1583383313000,1583383313000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,5,168,0,158,5,,15,zhangjing1,460000,
784349,1583383313000,1583383313000,确诊 4 例,1,,12,天津市,天津,,5,136,0,128,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,16,zhangjing1,120000,
784346,1583383313000,1583383313000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,6,75,0,69,0,,31,zhangjing1,640000,
784347,1583383313000,1583383313000,确诊 1 例,1,,22,吉林省,吉林,,6,93,0,86,1,,29,zhangjing1,220000,
784358,1583383313000,1583383313000,确诊 1 例,1,,14,山西省,山西,,9,133,0,124,0,,28,zhangjing1,140000,
784350,1583383313000,1583383313000,确诊 5 例,1,,41,河南省,河南,,11,1272,0,1239,22,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,14,zhangjing1,410000,
784360,1583383313000,1583383313000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,11,318,0,301,6,,30,zhangjing1,130000,
784363,1583383313000,1583383313000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,11,75,0,63,1,,32,zhangjing1,150000,
784344,1583383313000,1583383313000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,14,990,0,970,6,,7,zhangjing1,340000,
784356,1583383313000,1583383313000,确诊 3 例,1,,21,辽宁省,辽宁,,18,125,0,106,1,,20,zhangjing1,210000,
784362,1583383313000,1583383313000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,22,245,0,222,1,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,18,zhangjing1,610000,
784359,1583383313000,1583383313000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,25,296,0,270,1,,12,zhangjing1,350000,
784352,1583383313000,1583383313000,确诊 1 例,1,,68,台湾,台湾,,29,42,0,12,1,,27,zhangjing1,710000,
784343,1583383313000,1583383313000,确诊 3 例,1,,52,贵州省,贵州,,30,146,0,114,2,,19,zhangjing1,520000,
784348,1583383313000,1583383313000,确诊 7 例,1,,36,江西省,江西,,33,935,0,901,1,,17,zhangjing1,360000,
784339,1583383313000,1583383313000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,37,338,0,298,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,5,zhangjing1,310000,
784340,1583383313000,1583383313000,确诊 5 例,1,,45,广西壮族自治区,广西,,37,252,0,213,2,,11,zhangjing1,450000,
784361,1583383313000,1583383313000,确诊 5 例,1,,32,江苏省,江苏,,51,631,0,580,0,,13,zhangjing1,320000,
784353,1583383313000,1583383313000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,60,105,0,43,2,,21,zhangjing1,810000,
784351,1583383313000,1583383313000,确诊 9 例,1,,50,重庆市,重庆,,68,576,0,502,6,,8,zhangjing1,500000,
784355,1583383313000,1583383313000,确诊 24 例,1,,43,湖南省,湖南,,78,1018,0,936,4,,6,zhangjing1,430000,
784354,1583383313000,1583383313000,确诊 2 例,1,,23,黑龙江省,黑龙江,,89,481,0,379,13,,22,zhangjing1,230000,
784342,1583383313000,1583383313000,确诊 27 例,1,,33,浙江省,浙江,,96,1215,0,1118,1,丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。,3,zhangjing1,330000,
784335,1583383313000,1583383313000,确诊 22 例 ,1,,11,北京市,北京,,113,418,0,297,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,4,zhangjing1,110000,
784337,1583383313000,1583383313000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,117,539,0,419,3,,9,zhangjing1,510000,
784341,1583383313000,1583383313000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,176,758,0,576,6,,10,zhangjing1,370000,
784336,1583383313000,1583383313000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,180,1350,0,1163,7,,2,zhangjing1,440000,
784334,1583383313000,1583383313000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,24085,67466,0,40479,2902,,1,zhangjing1,420000,
