id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
967560,1583889624000,1583889624000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,0,990,0,984,6,,7,wangying1,340000,
967573,1583889624000,1583889624000,确诊 2 例,1,,67,澳门,澳门,,0,10,0,10,0,,23,wangying1,820000,
967575,1583889624000,1583889624000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,0,296,0,295,1,,12,wangying1,350000,
967581,1583889624000,1583889624000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,0,76,0,73,3,,24,wangying1,650000,
967582,1583889624000,1583889624000,,1,,63,青海省,青海,,0,18,0,18,0,,40,wangying1,630000,
967597,1583889624000,1583889624000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangying1,540000,
967563,1583889624000,1583889624000,确诊 1 例,1,,22,吉林省,吉林,,1,93,0,91,1,,29,wangying1,220000,
967566,1583889624000,1583889624000,确诊 5 例,1,,41,河南省,河南,,1,1272,0,1249,22,,14,wangying1,410000,
967554,1583889624000,1583889624000,确诊 2 例,1,,53,云南省,云南,,2,174,0,170,2,,26,wangying1,530000,
967564,1583889624000,1583889624000,确诊 7 例,1,,36,江西省,江西,,2,935,0,932,1,,17,wangying1,360000,
967565,1583889624000,1583889624000,确诊 4 例,1,,12,天津市,天津,,2,136,0,131,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,16,wangying1,120000,
967574,1583889624000,1583889624000,确诊 1 例,1,,14,山西省,山西,,2,133,0,131,0,,28,wangying1,140000,
967561,1583889624000,1583889624000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,3,168,0,159,6,,15,wangying1,460000,
967562,1583889624000,1583889624000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,4,75,0,71,0,,31,wangying1,640000,
967577,1583889624000,1583889624000,确诊 5 例,1,,32,江苏省,江苏,,4,631,0,627,0,,13,wangying1,320000,
967579,1583889624000,1583889624000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,4,75,0,70,1,,32,wangying1,150000,
967576,1583889624000,1583889624000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,5,318,0,307,6,,30,wangying1,130000,
967556,1583889624000,1583889624000,确诊 5 例,1,,45,广西壮族自治区,广西,,13,252,0,237,2,,11,wangying1,450000,
967572,1583889624000,1583889624000,确诊 3 例,1,,21,辽宁省,辽宁,,13,125,0,111,1,,20,wangying1,210000,
967559,1583889624000,1583889624000,确诊 3 例,1,,52,贵州省,贵州,,15,146,0,129,2,,19,wangying1,520000,
967578,1583889624000,1583889624000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,17,245,0,227,1,,18,wangying1,610000,
967571,1583889624000,1583889624000,确诊 24 例,1,,43,湖南省,湖南,,19,1018,0,995,4,,6,wangying1,430000,
967555,1583889624000,1583889624000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,22,344,0,319,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,5,wangying1,310000,
967558,1583889624000,1583889624000,确诊 27 例,1,,33,浙江省,浙江,,23,1215,0,1191,1,丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。,3,wangying1,330000,
967567,1583889624000,1583889624000,确诊 9 例,1,,50,重庆市,重庆,,23,576,0,547,6,,8,wangying1,500000,
967568,1583889624000,1583889624000,确诊 1 例,1,,68,台湾,台湾,,29,47,0,17,1,,27,wangying1,710000,
967557,1583889624000,1583889624000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,33,758,0,719,6,,10,wangying1,370000,
967570,1583889624000,1583889624000,确诊 2 例,1,,23,黑龙江省,黑龙江,,34,482,0,435,13,,22,wangying1,230000,
967580,1583889624000,1583889624000,确诊 2 例,1,,62,甘肃省,甘肃,,35,125,0,88,2,,25,wangying1,620000,
967553,1583889624000,1583889624000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,52,539,0,484,3,,9,wangying1,510000,
967569,1583889624000,1583889624000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,52,120,0,65,3,,21,wangying1,810000,
967552,1583889624000,1583889624000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,63,1353,0,1282,8,深圳：确诊病例含2例境外输入病例；东莞：确诊病例含1例境外输入病例,2,wangying1,440000,
967551,1583889624000,1583889624000,确诊 22 例 ,1,,11,北京市,北京,,101,435,0,326,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,4,wangying1,110000,
967550,1583889624000,1583889624000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,15671,67773,0,49056,3046,,1,wangying1,420000,
