id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId
212156,1581909957000,1581909957000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,hekaiqi,540000
212132,1581909957000,1581909957000,确诊 2 例,1,,67,澳门,澳门,,5,10,0,5,0,,23,hekaiqi,820000
212141,1581909957000,1581909957000,,1,,63,青海省,青海,,5,18,0,13,0,,40,hekaiqi,630000
212127,1581909957000,1581909957000,确诊 1 例,1,,68,台湾,台湾,,17,20,0,2,1,,27,hekaiqi,710000
212139,1581909957000,1581909957000,确诊 2 例,1,,62,甘肃省,甘肃,,34,90,0,54,2,,25,hekaiqi,620000
212121,1581909957000,1581909957000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,37,70,0,33,0,,31,hekaiqi,640000
212128,1581909957000,1581909957000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,54,57,0,2,1,,21,hekaiqi,810000
212122,1581909957000,1581909957000,确诊 1 例,1,,22,吉林省,吉林,,58,89,0,30,1,,29,hekaiqi,220000
212140,1581909957000,1581909957000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,62,75,0,12,1,,24,hekaiqi,650000
212138,1581909957000,1581909957000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,64,72,0,8,0,,32,hekaiqi,150000
212124,1581909957000,1581909957000,确诊 4 例,1,,12,天津市,天津,,77,125,0,45,3,,16,hekaiqi,120000
212131,1581909957000,1581909957000,确诊 3 例,1,,21,辽宁省,辽宁,,79,121,0,41,1,,20,hekaiqi,210000
212133,1581909957000,1581909957000,确诊 1 例,1,,14,山西省,山西,,79,129,0,50,0,,28,hekaiqi,140000
212118,1581909957000,1581909957000,确诊 3 例,1,,52,贵州省,贵州,,98,146,0,47,1,,19,hekaiqi,520000
212120,1581909957000,1581909957000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,106,162,0,52,4,,15,hekaiqi,460000
212113,1581909957000,1581909957000,确诊 2 例,1,,53,云南省,云南,,129,171,0,42,0,,26,hekaiqi,530000
212137,1581909957000,1581909957000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,166,240,0,74,0,,18,hekaiqi,610000
212115,1581909957000,1581909957000,确诊 5 例,1,,45,广西壮族自治区,广西,,185,238,0,51,2,,11,hekaiqi,450000
212135,1581909957000,1581909957000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,189,301,0,109,3,,30,hekaiqi,130000
212114,1581909957000,1581909957000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,190,331,0,140,1,待明确地区治愈16，治愈数据统一归属上海公卫临床中心，暂无具体分区,5,hekaiqi,310000
212134,1581909957000,1581909957000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,206,290,0,84,0,,12,hekaiqi,350000
212110,1581909957000,1581909957000,确诊 22 例 ,1,,11,北京市,北京,,263,381,0,114,4,,4,hekaiqi,110000
212126,1581909957000,1581909957000,确诊 9 例,1,,50,重庆市,重庆,,339,551,0,207,5,,8,hekaiqi,500000
212112,1581909957000,1581909957000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,356,495,0,136,3,,9,hekaiqi,510000
212116,1581909957000,1581909957000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,364,541,0,175,2,,10,hekaiqi,370000
212129,1581909957000,1581909957000,确诊 2 例,1,,23,黑龙江省,黑龙江,,366,457,0,80,11,,22,hekaiqi,230000
212136,1581909957000,1581909957000,确诊 5 例,1,,32,江苏省,江苏,,400,626,0,226,0,,13,hekaiqi,320000
212130,1581909957000,1581909957000,确诊 24 例,1,,43,湖南省,湖南,,536,1006,0,467,3,,6,hekaiqi,430000
212123,1581909957000,1581909957000,确诊 7 例,1,,36,江西省,江西,,654,930,0,275,1,,17,hekaiqi,360000
212117,1581909957000,1581909957000,确诊 27 例,1,,33,浙江省,浙江,,701,1171,0,470,0,,3,hekaiqi,330000
212119,1581909957000,1581909957000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,701,973,0,266,6,,7,hekaiqi,340000
212125,1581909957000,1581909957000,确诊 5 例,1,,41,河南省,河南,,790,1246,0,440,16,参考卫健委统计口径，部分县区与地级市合并,14,hekaiqi,410000
212111,1581909957000,1581909957000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,845,1322,0,473,4,,2,hekaiqi,440000
212109,1581909957000,1581909957000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,49847,58182,0,6639,1696,,1,hekaiqi,420000
