id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId
248060,1581992704000,1581992704000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangjinyuan,540000
248036,1581992704000,1581992704000,确诊 2 例,1,,67,澳门,澳门,,5,10,0,5,0,,23,wangjinyuan,820000
248045,1581992704000,1581992704000,,1,,63,青海省,青海,,5,18,0,13,0,,40,wangjinyuan,630000
248031,1581992704000,1581992704000,确诊 1 例,1,,68,台湾,台湾,,19,22,0,2,1,,27,wangjinyuan,710000
248043,1581992704000,1581992704000,确诊 2 例,1,,62,甘肃省,甘肃,,31,91,0,58,2,,25,wangjinyuan,620000
248025,1581992704000,1581992704000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,35,70,0,35,0,,31,wangjinyuan,640000
248026,1581992704000,1581992704000,确诊 1 例,1,,22,吉林省,吉林,,54,89,0,34,1,,29,wangjinyuan,220000
248032,1581992704000,1581992704000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,57,60,0,2,1,,21,wangjinyuan,810000
248044,1581992704000,1581992704000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,63,76,0,12,1,,24,wangjinyuan,650000
248042,1581992704000,1581992704000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,65,73,0,8,0,,32,wangjinyuan,150000
248028,1581992704000,1581992704000,确诊 4 例,1,,12,天津市,天津,,76,125,0,46,3,,16,wangjinyuan,120000
248035,1581992704000,1581992704000,确诊 3 例,1,,21,辽宁省,辽宁,,77,121,0,43,1,,20,wangjinyuan,210000
248037,1581992704000,1581992704000,确诊 1 例,1,,14,山西省,山西,,77,130,0,53,0,,28,wangjinyuan,140000
248022,1581992704000,1581992704000,确诊 3 例,1,,52,贵州省,贵州,,79,146,0,66,1,,19,wangjinyuan,520000
248024,1581992704000,1581992704000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,100,163,0,59,4,,15,wangjinyuan,460000
248017,1581992704000,1581992704000,确诊 2 例,1,,53,云南省,云南,,125,172,0,47,0,,26,wangjinyuan,530000
248041,1581992704000,1581992704000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,161,240,0,79,0,,18,wangjinyuan,610000
248018,1581992704000,1581992704000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,171,333,0,161,1,待明确地区治愈21，治愈数据统一归属上海公卫临床中心，暂无具体分区,5,wangjinyuan,310000
248039,1581992704000,1581992704000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,175,302,0,123,4,,30,wangjinyuan,130000
248019,1581992704000,1581992704000,确诊 5 例,1,,45,广西壮族自治区,广西,,182,242,0,58,2,,11,wangjinyuan,450000
248038,1581992704000,1581992704000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,201,292,0,91,0,,12,wangjinyuan,350000
248014,1581992704000,1581992704000,确诊 22 例 ,1,,11,北京市,北京,,261,387,0,122,4,,4,wangjinyuan,110000
248030,1581992704000,1581992704000,确诊 9 例,1,,50,重庆市,重庆,,323,553,0,225,5,,8,wangjinyuan,500000
248016,1581992704000,1581992704000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,342,508,0,163,3,,9,wangjinyuan,510000
248020,1581992704000,1581992704000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,348,543,0,193,2,,10,wangjinyuan,370000
248040,1581992704000,1581992704000,确诊 5 例,1,,32,江苏省,江苏,,366,629,0,263,0,,13,wangjinyuan,320000
248033,1581992704000,1581992704000,确诊 2 例,1,,23,黑龙江省,黑龙江,,368,464,0,85,11,,22,wangjinyuan,230000
248034,1581992704000,1581992704000,确诊 24 例,1,,43,湖南省,湖南,,502,1007,0,501,4,,6,wangjinyuan,430000
248027,1581992704000,1581992704000,确诊 7 例,1,,36,江西省,江西,,622,933,0,310,1,,17,wangjinyuan,360000
248021,1581992704000,1581992704000,确诊 27 例,1,,33,浙江省,浙江,,658,1172,0,514,0,,3,wangjinyuan,330000
248023,1581992704000,1581992704000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,683,982,0,293,6,,7,wangjinyuan,340000
248029,1581992704000,1581992704000,确诊 5 例,1,,41,河南省,河南,,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,14,wangjinyuan,410000
248015,1581992704000,1581992704000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,794,1328,0,530,4,,2,wangjinyuan,440000
248013,1581992704000,1581992704000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,50338,59989,0,7862,1789,,1,wangjinyuan,420000
