id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
933459,1583803847000,1583803847000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,0,990,0,984,6,,7,wangbingbing,340000,
933472,1583803847000,1583803847000,确诊 2 例,1,,67,澳门,澳门,,0,10,0,10,0,,23,wangbingbing,820000,
933474,1583803847000,1583803847000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,0,296,0,295,1,,12,wangbingbing,350000,
933480,1583803847000,1583803847000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,0,76,0,73,3,,24,wangbingbing,650000,
933481,1583803847000,1583803847000,,1,,63,青海省,青海,,0,18,0,18,0,,40,wangbingbing,630000,
933496,1583803847000,1583803847000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangbingbing,540000,
933462,1583803847000,1583803847000,确诊 1 例,1,,22,吉林省,吉林,,1,93,0,91,1,,29,wangbingbing,220000,
933453,1583803847000,1583803847000,确诊 2 例,1,,53,云南省,云南,,2,174,0,170,2,,26,wangbingbing,530000,
933460,1583803847000,1583803847000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,3,168,0,159,6,,15,wangbingbing,460000,
933464,1583803847000,1583803847000,确诊 4 例,1,,12,天津市,天津,,3,136,0,130,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,16,wangbingbing,120000,
933465,1583803847000,1583803847000,确诊 5 例,1,,41,河南省,河南,,3,1272,0,1247,22,,14,wangbingbing,410000,
933461,1583803847000,1583803847000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,4,75,0,71,0,,31,wangbingbing,640000,
933478,1583803847000,1583803847000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,4,75,0,70,1,,32,wangbingbing,150000,
933475,1583803847000,1583803847000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,5,318,0,307,6,,30,wangbingbing,130000,
933473,1583803847000,1583803847000,确诊 1 例,1,,14,山西省,山西,,6,133,0,127,0,,28,wangbingbing,140000,
933463,1583803847000,1583803847000,确诊 7 例,1,,36,江西省,江西,,7,935,0,927,1,,17,wangbingbing,360000,
933476,1583803847000,1583803847000,确诊 5 例,1,,32,江苏省,江苏,,9,631,0,622,0,,13,wangbingbing,320000,
933471,1583803847000,1583803847000,确诊 3 例,1,,21,辽宁省,辽宁,,14,125,0,110,1,,20,wangbingbing,210000,
933458,1583803847000,1583803847000,确诊 3 例,1,,52,贵州省,贵州,,15,146,0,129,2,,19,wangbingbing,520000,
933455,1583803847000,1583803847000,确诊 5 例,1,,45,广西壮族自治区,广西,,16,252,0,234,2,,11,wangbingbing,450000,
933477,1583803847000,1583803847000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,17,245,0,227,1,,18,wangbingbing,610000,
933454,1583803847000,1583803847000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,24,342,0,315,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,5,wangbingbing,310000,
933470,1583803847000,1583803847000,确诊 24 例,1,,43,湖南省,湖南,,26,1018,0,988,4,,6,wangbingbing,430000,
933466,1583803847000,1583803847000,确诊 9 例,1,,50,重庆市,重庆,,28,576,0,542,6,,8,wangbingbing,500000,
933467,1583803847000,1583803847000,确诊 1 例,1,,68,台湾,台湾,,29,45,0,15,1,,27,wangbingbing,710000,
933469,1583803847000,1583803847000,确诊 2 例,1,,23,黑龙江省,黑龙江,,34,481,0,434,13,,22,wangbingbing,230000,
933479,1583803847000,1583803847000,确诊 2 例,1,,62,甘肃省,甘肃,,34,124,0,88,2,,25,wangbingbing,620000,
933457,1583803847000,1583803847000,确诊 27 例,1,,33,浙江省,浙江,,36,1215,0,1178,1,丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。,3,wangbingbing,330000,
933456,1583803847000,1583803847000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,49,758,0,703,6,,10,wangbingbing,370000,
933468,1583803847000,1583803847000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,52,115,0,60,3,,21,wangbingbing,810000,
933452,1583803847000,1583803847000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,66,539,0,470,3,,9,wangbingbing,510000,
933451,1583803847000,1583803847000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,75,1353,0,1270,8,东莞：确诊病例含1例境外输入病例,2,wangbingbing,440000,
933450,1583803847000,1583803847000,确诊 22 例 ,1,,11,北京市,北京,,101,429,0,320,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,4,wangbingbing,110000,
933449,1583803847000,1583803847000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,17151,67760,0,47585,3024,,1,wangbingbing,420000,
