id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
766801,1583288137000,1583288137000,,1,,63,青海省,青海,,0,18,0,18,0,,40,wangbingbing,630000,
766816,1583288137000,1583288137000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangbingbing,540000,
766792,1583288137000,1583288137000,确诊 2 例,1,,67,澳门,澳门,,1,10,0,9,0,,23,wangbingbing,820000,
766773,1583288137000,1583288137000,确诊 2 例,1,,53,云南省,云南,,3,174,0,169,2,,26,wangbingbing,530000,
766799,1583288137000,1583288137000,确诊 2 例,1,,62,甘肃省,甘肃,,3,91,0,86,2,,25,wangbingbing,620000,
766800,1583288137000,1583288137000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,5,76,0,68,3,,24,wangbingbing,650000,
766781,1583288137000,1583288137000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,6,75,0,69,0,,31,wangbingbing,640000,
766780,1583288137000,1583288137000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,8,168,0,155,5,,15,wangbingbing,460000,
766782,1583288137000,1583288137000,确诊 1 例,1,,22,吉林省,吉林,,8,93,0,84,1,,29,wangbingbing,220000,
766784,1583288137000,1583288137000,确诊 4 例,1,,12,天津市,天津,,9,136,0,124,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,16,wangbingbing,120000,
766793,1583288137000,1583288137000,确诊 1 例,1,,14,山西省,山西,,9,133,0,124,0,,28,wangbingbing,140000,
766795,1583288137000,1583288137000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,12,318,0,300,6,,30,wangbingbing,130000,
766798,1583288137000,1583288137000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,15,75,0,59,1,,32,wangbingbing,150000,
766785,1583288137000,1583288137000,确诊 5 例,1,,41,河南省,河南,,16,1272,0,1234,22,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,14,wangbingbing,410000,
766791,1583288137000,1583288137000,确诊 3 例,1,,21,辽宁省,辽宁,,18,125,0,106,1,,20,wangbingbing,210000,
766797,1583288137000,1583288137000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,26,245,0,218,1,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,18,wangbingbing,610000,
766787,1583288137000,1583288137000,确诊 1 例,1,,68,台湾,台湾,,29,42,0,12,1,,27,wangbingbing,710000,
766778,1583288137000,1583288137000,确诊 3 例,1,,52,贵州省,贵州,,30,146,0,114,2,,19,wangbingbing,520000,
766794,1583288137000,1583288137000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,34,296,0,261,1,,12,wangbingbing,350000,
766775,1583288137000,1583288137000,确诊 5 例,1,,45,广西壮族自治区,广西,,40,252,0,210,2,,11,wangbingbing,450000,
766774,1583288137000,1583288137000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,41,338,0,294,3,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,5,wangbingbing,310000,
766779,1583288137000,1583288137000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,43,990,0,941,6,,7,wangbingbing,340000,
766783,1583288137000,1583288137000,确诊 7 例,1,,36,江西省,江西,,50,935,0,884,1,,17,wangbingbing,360000,
766788,1583288137000,1583288137000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,61,100,0,37,2,,21,wangbingbing,810000,
766796,1583288137000,1583288137000,确诊 5 例,1,,32,江苏省,江苏,,66,631,0,565,0,,13,wangbingbing,320000,
766786,1583288137000,1583288137000,确诊 9 例,1,,50,重庆市,重庆,,80,576,0,490,6,,8,wangbingbing,500000,
766789,1583288137000,1583288137000,确诊 2 例,1,,23,黑龙江省,黑龙江,,95,480,0,372,13,,22,wangbingbing,230000,
766790,1583288137000,1583288137000,确诊 24 例,1,,43,湖南省,湖南,,101,1018,0,913,4,,6,wangbingbing,430000,
766777,1583288137000,1583288137000,确诊 27 例,1,,33,浙江省,浙江,,117,1213,0,1095,1,丽水：确诊病例含 8 例境外输入病例；浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。,3,wangbingbing,330000,
766770,1583288137000,1583288137000,确诊 22 例 ,1,,11,北京市,北京,,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,4,wangbingbing,110000,
766772,1583288137000,1583288137000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,135,538,0,400,3,,9,wangbingbing,510000,
766771,1583288137000,1583288137000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,2,wangbingbing,440000,
766776,1583288137000,1583288137000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,241,758,0,511,6,,10,wangbingbing,370000,
766769,1583288137000,1583288137000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,25905,67332,0,38556,2871,,1,wangbingbing,420000,
