id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId
84067,1581563520000,1581563520000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangjinyuan,540000
84043,1581563520000,1581563520000,确诊 2 例,1,,67,澳门,澳门,,8,10,0,2,0,,23,wangjinyuan,820000
84038,1581563520000,1581563520000,确诊 1 例,1,,68,台湾,台湾,,17,18,0,1,0,,27,wangjinyuan,710000
84052,1581563520000,1581563520000,,1,,63,青海省,青海,,9,18,0,9,0,,40,wangjinyuan,630000
84039,1581563520000,1581563520000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,48,50,0,1,1,,21,wangjinyuan,810000
84049,1581563520000,1581563520000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,55,61,0,6,0,,32,wangjinyuan,150000
84051,1581563520000,1581563520000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,59,63,0,3,1,,24,wangjinyuan,650000
84032,1581563520000,1581563520000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,40,64,0,24,0,,31,wangjinyuan,640000
84033,1581563520000,1581563520000,确诊 1 例,1,,22,吉林省,吉林,,61,84,0,22,1,,29,wangjinyuan,220000
84050,1581563520000,1581563520000,确诊 2 例,1,,62,甘肃省,甘肃,,54,87,0,31,2,,25,wangjinyuan,620000
84035,1581563520000,1581563520000,确诊 4 例,1,,12,天津市,天津,,99,113,0,11,3,,16,wangjinyuan,120000
84042,1581563520000,1581563520000,确诊 3 例,1,,21,辽宁省,辽宁,,94,116,0,21,1,,20,wangjinyuan,210000
84044,1581563520000,1581563520000,确诊 1 例,1,,14,山西省,山西,,93,126,0,33,0,,28,wangjinyuan,140000
84029,1581563520000,1581563520000,确诊 3 例,1,,52,贵州省,贵州,,114,135,0,20,1,,19,wangjinyuan,520000
84024,1581563520000,1581563520000,确诊 2 例,1,,53,云南省,云南,,132,155,0,23,0,,26,wangjinyuan,530000
84031,1581563520000,1581563520000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,126,157,0,27,4,,15,wangjinyuan,460000
84026,1581563520000,1581563520000,确诊 5 例,1,,45,广西壮族自治区,广西,,187,222,0,33,2,,11,wangjinyuan,450000
84048,1581563520000,1581563520000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,187,229,0,42,0,,18,wangjinyuan,610000
84046,1581563520000,1581563520000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,207,265,0,55,3,,30,wangjinyuan,130000
84045,1581563520000,1581563520000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,225,279,0,54,0,,12,wangjinyuan,350000
84025,1581563520000,1581563520000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,255,313,0,57,1,待明确地区治愈4例，治愈数据统一归属上海市公卫临床中心，暂无具体分区,5,wangjinyuan,310000
84021,1581563520000,1581563520000,确诊 22 例 ,1,,11,北京市,北京,,295,366,0,68,3,,4,wangjinyuan,110000
84040,1581563520000,1581563520000,确诊 2 例,1,,23,黑龙江省,黑龙江,,355,395,0,31,9,,22,wangjinyuan,230000
84023,1581563520000,1581563520000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,357,451,0,93,1,,9,wangjinyuan,510000
84027,1581563520000,1581563520000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,406,506,0,98,2,,10,wangjinyuan,370000
84037,1581563520000,1581563520000,确诊 9 例,1,,50,重庆市,重庆,,413,518,0,102,3,,8,wangjinyuan,500000
84047,1581563520000,1581563520000,确诊 5 例,1,,32,江苏省,江苏,,439,570,0,131,0,,13,wangjinyuan,320000
84034,1581563520000,1581563520000,确诊 7 例,1,,36,江西省,江西,,701,872,0,170,1,,17,wangjinyuan,360000
84030,1581563520000,1581563520000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,777,910,0,128,5,,7,wangjinyuan,340000
84041,1581563520000,1581563520000,确诊 24 例,1,,43,湖南省,湖南,,654,968,0,312,2,,6,wangjinyuan,430000
84028,1581563520000,1581563520000,确诊 27 例,1,,33,浙江省,浙江,,818,1145,0,327,0,,3,wangjinyuan,330000
84036,1581563520000,1581563520000,确诊 5 例,1,,41,河南省,河南,,897,1169,0,262,10,参考卫健委统计口径，部分县区与地级市合并,14,wangjinyuan,410000
84022,1581563520000,1581563520000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,950,1241,0,289,2,,2,wangjinyuan,440000
84020,1581563520000,1581563520000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,43455,48206,0,3441,1310,,1,wangjinyuan,420000
