id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId
577449,1582774154000,1582774154000,,1,,63,青海省,青海,,0,18,0,18,0,,40,wangjinyuan,630000
577464,1582774154000,1582774154000,,1,,54,西藏自治区,西藏,,0,1,0,1,0,,0,wangjinyuan,540000
577440,1582774154000,1582774154000,确诊 2 例,1,,67,澳门,澳门,,3,10,0,7,0,,23,wangjinyuan,820000
577429,1582774154000,1582774154000,确诊 1 例,1,,64,宁夏回族自治区,宁夏,,7,72,0,65,0,,31,wangjinyuan,640000
577447,1582774154000,1582774154000,确诊 2 例,1,,62,甘肃省,甘肃,,8,91,0,81,2,,25,wangjinyuan,620000
577435,1582774154000,1582774154000,确诊 1 例,1,,68,台湾,台湾,,26,32,0,5,1,,27,wangjinyuan,710000
577430,1582774154000,1582774154000,确诊 1 例,1,,22,吉林省,吉林,,27,93,0,65,1,,29,wangjinyuan,220000
577421,1582774154000,1582774154000,确诊 2 例,1,,53,云南省,云南,,28,174,0,144,2,,26,wangjinyuan,530000
577439,1582774154000,1582774154000,确诊 3 例,1,,21,辽宁省,辽宁,,28,121,0,92,1,,20,wangjinyuan,210000
577441,1582774154000,1582774154000,确诊 1 例,1,,14,山西省,山西,,29,133,0,104,0,,28,wangjinyuan,140000
577426,1582774154000,1582774154000,确诊 3 例,1,,52,贵州省,贵州,,32,146,0,112,2,,19,wangjinyuan,520000
577428,1582774154000,1582774154000,确诊 5 例，疑似 32 例,1,,46,海南省,海南,,34,168,0,129,5,,15,wangjinyuan,460000
577432,1582774154000,1582774154000,确诊 4 例,1,,12,天津市,天津,,36,135,0,96,3,,16,wangjinyuan,120000
577446,1582774154000,1582774154000,疑似 1 例,1,,15,内蒙古自治区,内蒙古,,37,75,0,38,0,,32,wangjinyuan,150000
577448,1582774154000,1582774154000,确诊 2 例 ,1,,65,新疆维吾尔自治区,新疆,,40,76,0,34,2,,24,wangjinyuan,650000
577443,1582774154000,1582774154000,确诊 1 例，死亡 1 例,1,,13,河北省,河北,,50,317,0,261,6,,30,wangjinyuan,130000
577445,1582774154000,1582774154000,确诊 5 例 疑似 1 例,1,,61,陕西省,陕西,,50,245,0,194,1,,18,wangjinyuan,610000
577422,1582774154000,1582774154000,确诊 16 例，疑似 22 例,1,,31,上海市,上海,,62,337,0,272,3,未知治愈数据统一归属上海市公卫临床中心，暂无具体分区,5,wangjinyuan,310000
577436,1582774154000,1582774154000,确诊 2 例 疑似 65 例,1,,66,香港,香港,,65,91,0,24,2,,21,wangjinyuan,810000
577442,1582774154000,1582774154000,确诊 5 例 疑似 2 例,1,,35,福建省,福建,,70,296,0,225,1,,12,wangjinyuan,350000
577423,1582774154000,1582774154000,确诊 5 例,1,,45,广西壮族自治区,广西,,91,252,0,159,2,,11,wangjinyuan,450000
577444,1582774154000,1582774154000,确诊 5 例,1,,32,江苏省,江苏,,137,631,0,494,0,,13,wangjinyuan,320000
577418,1582774154000,1582774154000,确诊 22 例 ,1,,11,北京市,北京,,157,410,0,248,5,,4,wangjinyuan,110000
577431,1582774154000,1582774154000,确诊 7 例,1,,36,江西省,江西,,179,934,0,754,1,,17,wangjinyuan,360000
577434,1582774154000,1582774154000,确诊 9 例,1,,50,重庆市,重庆,,186,576,0,384,6,,8,wangjinyuan,500000
577433,1582774154000,1582774154000,确诊 5 例,1,,41,河南省,河南,,190,1272,0,1062,20,参考卫健委统计口径，部分县区与地级市合并,14,wangjinyuan,410000
577437,1582774154000,1582774154000,确诊 2 例,1,,23,黑龙江省,黑龙江,,205,480,0,262,13,,22,wangjinyuan,230000
577427,1582774154000,1582774154000,确诊 9 例，疑似 4 例,1,,34,安徽省,安徽,,219,989,0,764,6,,7,wangjinyuan,340000
577438,1582774154000,1582774154000,确诊 24 例,1,,43,湖南省,湖南,,220,1017,0,793,4,,6,wangjinyuan,430000
577420,1582774154000,1582774154000,确诊 8 例，疑似 2 例,1,,51,四川省,四川,,221,534,0,310,3,,9,wangjinyuan,510000
577425,1582774154000,1582774154000,确诊 27 例,1,,33,浙江省,浙江,,323,1205,0,881,1,,3,wangjinyuan,330000
577424,1582774154000,1582774154000,确诊 6 例， 疑似 2 例,1,,37,山东省,山东,,369,756,0,381,6,,10,wangjinyuan,370000
577419,1582774154000,1582774154000,确诊 32 例，疑似 1 例，治愈 2 例,1,,44,广东省,广东,,467,1347,0,873,7,,2,wangjinyuan,440000
577417,1582774154000,1582774154000,确诊 444 例，疑似病例数待确认，治愈 28 例，死亡 17 例,1,,42,湖北省,湖北,,39755,65596,0,23200,2641,,1,wangjinyuan,420000
